,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
446,Douglas Luiz Soares de Paulo,MID,Aston Villa,0.3,0,0,6,0,25.7,46,22,0,0,3.4,8.6,2022-08-20T14:00:00Z,17,7,0,0,0,0,3,0,41376,1,3,0.0,1,-11577,2455,14032,49,False,0,Crystal Palace,2022-23,0.0,0.0,0.0,0.0,0.0
448,Jordan Ayew,MID,Crystal Palace,2.0,0,0,3,0,12.9,159,22,1,0,5.7,14.2,2022-08-20T14:00:00Z,69,2,0,0,0,0,3,0,32512,1,3,30.0,2,542,5865,5323,55,True,0,Aston Villa,2022-23,0.0,0.0,0.0,0.0,0.0
449,Federico Fernández,DEF,Newcastle,-0.2,0,0,0,0,0.0,351,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,13,0,0,0,0,3,0,3912,3,3,0.0,0,-782,64,846,44,True,0,Man City,2022-23,0.0,0.0,0.0,0.0,0.0
450,Aaron Cresswell,DEF,West Ham,1.0,0,0,6,0,38.8,457,30,2,0,6.7,10.2,2022-08-21T13:00:00Z,90,5,0,0,0,0,3,0,307342,2,0,18.0,0,-19414,20572,39986,50,True,1,Brighton,2022-23,0.0,0.0,0.0,0.0,0.0
453,Marcos Alonso,DEF,Chelsea,0.0,0,0,0,0,0.0,129,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,11,0,0,0,0,3,0,139835,0,3,0.0,0,-77408,282,77690,53,False,0,Leeds,2022-23,0.0,0.0,0.0,0.0,0.0
454,Nélson Cabral Semedo,DEF,Wolves,0.2,0,0,9,0,11.1,482,29,0,0,3.0,8.6,2022-08-20T11:30:00Z,19,18,0,0,0,0,3,0,6202,0,1,10.0,1,1233,1829,596,50,False,0,Spurs,2022-23,0.0,0.0,0.0,0.0,0.0
455,Harry Kane,FWD,Spurs,5.8,0,1,30,1,26.2,427,29,0,1,14.7,40.6,2022-08-20T11:30:00Z,90,20,0,0,0,0,3,0,1614483,0,1,80.0,6,-13241,151387,164628,114,True,1,Wolves,2022-23,0.0,0.0,0.0,0.0,0.0
458,Gabriel Fernando de Jesus,FWD,Arsenal,9.3,1,0,15,1,23.1,28,21,0,0,10.3,25.6,2022-08-20T16:30:00Z,90,3,0,0,0,0,3,0,7496318,3,0,54.0,4,853585,882488,28903,81,False,1,Bournemouth,2022-23,0.0,0.0,0.0,0.0,0.0
459,Kortney Hause,DEF,Aston Villa,0.0,0,0,0,0,0.0,38,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,7,0,0,0,0,3,0,2071,1,3,0.0,0,-451,47,498,44,False,0,Crystal Palace,2022-23,0.0,0.0,0.0,0.0,0.0
460,Ben Godfrey,DEF,Everton,0.0,0,0,0,0,0.0,193,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,16,0,0,0,0,3,0,6888,1,1,0.0,0,-2149,180,2329,44,True,0,Nott'm Forest,2022-23,0.0,0.0,0.0,0.0,0.0
464,Tino Livramento,DEF,Southampton,0.0,0,0,0,0,0.0,419,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,10,0,0,0,0,3,0,1652,2,1,0.0,0,-175,119,294,45,False,0,Leicester,2022-23,0.0,0.0,0.0,0.0,0.0
467,Anwar El Ghazi,MID,Aston Villa,0.0,0,0,0,0,0.0,51,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,7,0,0,0,0,3,0,9942,1,3,0.0,0,-1709,1007,2716,49,False,0,Crystal Palace,2022-23,0.0,0.0,0.0,0.0,0.0
468,Stuart Dallas,DEF,Leeds,0.0,0,0,0,0,0.0,226,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,6,0,0,0,0,3,0,1209,0,3,0.0,0,-176,101,277,50,True,0,Chelsea,2022-23,0.0,0.0,0.0,0.0,0.0
474,Dan Burn,DEF,Newcastle,3.7,0,0,10,0,10.7,358,28,3,0,2.3,10.0,2022-08-21T15:30:00Z,90,13,0,0,0,0,3,0,139000,3,3,2.0,1,17312,33015,15703,45,True,0,Man City,2022-23,0.0,0.0,0.0,0.0,0.0
478,Diego Llorente,DEF,Leeds,2.7,0,2,27,1,0.2,228,25,0,0,1.6,11.6,2022-08-21T13:00:00Z,90,6,0,0,0,0,3,0,25037,0,3,4.0,8,-2022,813,2835,45,True,0,Chelsea,2022-23,0.0,0.0,0.0,0.0,0.0
484,Yves Bissouma,MID,Spurs,1.2,0,0,4,0,10.0,444,29,0,0,1.2,2.0,2022-08-20T11:30:00Z,4,20,0,0,0,0,3,0,55908,0,1,0.0,1,-1962,8044,10006,50,True,0,Wolves,2022-23,0.0,0.0,0.0,0.0,0.0
485,Caoimhin Kelleher,GK,Liverpool,0.0,0,0,0,0,0.0,289,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,14,0,0,0,0,3,0,18836,1,2,0.0,0,-1126,384,1510,40,False,0,Man Utd,2022-23,0.0,0.0,0.0,0.0,0.0
489,Joël Veltman,DEF,Brighton,6.0,0,2,29,1,6.6,109,30,0,0,4.3,32.2,2022-08-21T13:00:00Z,90,19,0,0,0,0,3,0,62201,2,0,4.0,8,20384,30208,9824,45,False,0,West Ham,2022-23,0.0,0.0,0.0,0.0,0.0
494,Morgan Sanson,MID,Aston Villa,0.0,0,0,0,0,0.0,36,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,7,0,0,0,0,3,0,33336,1,3,0.0,0,-646,5533,6179,45,False,0,Crystal Palace,2022-23,0.0,0.0,0.0,0.0,0.0
496,Harry Maguire,DEF,Man Utd,-0.8,0,0,0,0,0.0,330,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,12,0,0,0,0,3,0,61844,1,2,0.0,0,-23056,2107,25163,49,True,0,Liverpool,2022-23,0.0,0.0,0.0,0.0,0.0
497,Donny van de Beek,MID,Man Utd,0.5,0,0,2,0,0.3,336,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,4,12,0,0,0,0,3,0,36990,1,2,0.0,1,-12912,1306,14218,54,True,0,Liverpool,2022-23,0.0,0.0,0.0,0.0,0.0
498,César Azpilicueta,DEF,Chelsea,4.0,0,0,2,0,0.3,127,25,0,0,0.1,0.4,2022-08-21T13:00:00Z,3,11,0,0,0,0,3,0,189481,0,3,0.0,1,-10577,23183,33760,50,False,0,Leeds,2022-23,0.0,0.0,0.0,0.0,0.0
499,Jadon Sancho,MID,Man Utd,3.8,0,2,27,1,14.9,340,27,0,1,7.7,39.0,2022-08-22T19:00:00Z,70,12,0,0,0,0,3,0,434332,1,2,23.0,10,-340703,7323,348026,73,True,0,Liverpool,2022-23,0.0,0.0,0.0,0.0,0.0
503,Mathias Jensen,MID,Brentford,6.8,1,0,15,0,26.4,88,24,2,0,5.0,21.6,2022-08-20T14:00:00Z,59,9,0,0,0,0,3,0,256597,2,3,2.0,4,207883,239860,31977,50,False,0,Fulham,2022-23,0.0,0.0,0.0,0.0,0.0
504,Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,10,0,0,0,0,3,0,317,2,1,0.0,0,-79,0,79,50,False,0,Leicester,2022-23,0.0,0.0,0.0,0.0,0.0
508,Callum Hudson-Odoi,MID,Chelsea,1.0,0,0,0,0,0.0,144,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,11,0,0,0,0,3,0,8332,0,3,0.0,0,-1087,761,1848,54,False,0,Leeds,2022-23,0.0,0.0,0.0,0.0,0.0
509,Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488,29,0,0,0.0,0.0,2022-08-20T11:30:00Z,0,18,0,0,0,0,3,0,2993,0,1,0.0,0,-681,0,681,55,False,0,Spurs,2022-23,0.0,0.0,0.0,0.0,0.0
511,Yerry Mina,DEF,Everton,0.0,0,0,0,0,0.0,188,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,16,0,0,0,0,3,0,10655,1,1,0.0,0,-3939,146,4085,44,True,0,Nott'm Forest,2022-23,0.0,0.0,0.0,0.0,0.0
512,Jaden Philogene-Bidace,MID,Aston Villa,0.0,0,0,0,0,0.0,55,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,7,0,0,0,0,3,0,386,1,3,0.0,0,-74,0,74,45,False,0,Crystal Palace,2022-23,0.0,0.0,0.0,0.0,0.0
514,Jeff Hendrick,MID,Newcastle,0.0,0,0,0,0,0.0,375,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,13,0,0,0,0,3,0,385,3,3,0.0,0,-57,0,57,45,True,0,Man City,2022-23,0.0,0.0,0.0,0.0,0.0
516,Leon Bailey,MID,Aston Villa,2.7,1,0,15,0,22.1,45,22,2,0,4.2,17.4,2022-08-20T14:00:00Z,65,7,0,0,0,0,3,0,1027220,1,3,2.0,5,-488178,45236,533414,49,False,0,Crystal Palace,2022-23,0.0,0.0,0.0,0.0,0.0
517,James Maddison,MID,Leicester,6.3,0,1,23,0,15.5,261,26,2,1,8.0,35.2,2022-08-20T14:00:00Z,90,17,0,0,0,0,3,0,564990,2,1,29.0,7,98076,156206,58130,80,True,1,Southampton,2022-23,0.0,0.0,0.0,0.0,0.0
519,Cole Palmer,MID,Man City,1.3,0,0,0,0,0.0,316,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,15,0,0,0,0,3,0,12151,3,3,0.0,0,-3338,359,3697,45,False,0,Newcastle,2022-23,0.0,0.0,0.0,0.0,0.0
520,Davinson Sánchez,DEF,Spurs,2.5,0,0,25,1,0.9,435,29,0,0,3.7,25.2,2022-08-20T11:30:00Z,90,20,0,0,0,0,3,0,59754,0,1,11.0,6,-5217,5870,11087,44,True,0,Wolves,2022-23,0.0,0.0,0.0,0.0,0.0
521,Raheem Sterling,MID,Chelsea,4.0,0,0,-1,0,12.8,304,25,3,0,2.1,0.6,2022-08-21T13:00:00Z,86,11,0,0,0,0,3,0,544730,0,3,8.0,1,-14807,58071,72878,100,False,1,Leeds,2022-23,0.0,0.0,0.0,0.0,0.0
522,Jordan Henderson,MID,Liverpool,1.8,0,0,13,0,13.0,275,27,2,0,3.0,11.0,2022-08-22T19:00:00Z,58,14,0,0,0,0,3,0,111764,1,2,6.0,1,-7669,11660,19329,55,False,0,Man Utd,2022-23,0.0,0.0,0.0,0.0,0.0
523,Nathan Collins,DEF,Wolves,2.8,0,0,8,0,1.7,516,29,1,0,1.8,14.0,2022-08-20T11:30:00Z,90,18,0,0,0,0,3,0,40486,0,1,2.0,1,7068,10723,3655,45,False,1,Spurs,2022-23,0.0,0.0,0.0,0.0,0.0
524,Christian Pulisic,MID,Chelsea,1.5,0,0,3,0,0.8,140,25,1,0,0.1,0.0,2022-08-21T13:00:00Z,26,11,0,0,0,0,3,0,53442,0,3,0.0,1,-12446,4542,16988,59,False,0,Leeds,2022-23,0.0,0.0,0.0,0.0,0.0
526,Pascal Struijk,DEF,Leeds,3.7,0,0,24,1,12.9,235,25,0,0,3.2,18.8,2022-08-21T13:00:00Z,90,6,0,0,0,0,3,0,13159,0,3,0.0,6,1586,2960,1374,45,True,0,Chelsea,2022-23,0.0,0.0,0.0,0.0,0.0
528,Alex McCarthy,GK,Southampton,0.0,0,0,0,0,0.0,401,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,10,0,0,0,0,3,0,24294,2,1,0.0,0,-2598,214,2812,45,False,0,Leicester,2022-23,0.0,0.0,0.0,0.0,0.0
532,Calum Chambers,DEF,Aston Villa,0.3,0,0,0,0,0.0,32,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,7,0,0,0,0,3,0,25615,1,3,0.0,0,-1712,1509,3221,45,False,0,Crystal Palace,2022-23,0.0,0.0,0.0,0.0,0.0
533,Seamus Coleman,DEF,Everton,0.5,0,0,0,0,0.0,178,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,16,0,0,0,0,3,0,5412,1,1,0.0,0,539,1044,505,45,True,0,Nott'm Forest,2022-23,0.0,0.0,0.0,0.0,0.0
537,Vladimir Coufal,DEF,West Ham,1.3,0,0,8,0,11.3,463,30,2,0,2.4,12.4,2022-08-21T13:00:00Z,74,5,0,0,0,0,3,0,106619,2,0,0.0,1,-6119,7632,13751,45,True,0,Brighton,2022-23,0.0,0.0,0.0,0.0,0.0
538,Shane Duffy,DEF,Fulham,0.2,0,0,3,0,0.0,105,24,0,0,0.0,0.2,2022-08-20T14:00:00Z,1,4,0,0,0,0,3,0,23206,2,3,0.0,1,-3089,575,3664,45,True,0,Brentford,2022-23,0.0,0.0,0.0,0.0,0.0
541,Riyad Mahrez,MID,Man City,2.3,0,0,0,0,0.0,303,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,15,0,0,0,0,3,0,340895,3,3,0.0,0,-109456,17863,127319,79,False,0,Newcastle,2022-23,0.0,0.0,0.0,0.0,0.0
542,Danny Ings,FWD,Aston Villa,2.7,0,0,1,0,0.0,30,22,1,0,1.8,1.0,2022-08-20T14:00:00Z,24,7,0,0,0,0,3,0,208449,1,3,17.0,1,19882,45537,25655,70,False,0,Crystal Palace,2022-23,0.0,0.0,0.0,0.0,0.0
543,Andros Townsend,MID,Everton,0.0,0,0,0,0,0.0,179,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,16,0,0,0,0,3,0,570,1,1,0.0,0,-53,68,121,55,True,0,Nott'm Forest,2022-23,0.0,0.0,0.0,0.0,0.0
546,Jonjo Shelvey,MID,Newcastle,0.0,0,0,0,0,0.0,349,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,13,0,0,0,0,3,0,2892,3,3,0.0,0,-946,72,1018,49,True,0,Man City,2022-23,0.0,0.0,0.0,0.0,0.0
547,Victor Lindelöf,DEF,Man Utd,0.0,0,0,0,0,0.0,337,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,12,0,0,0,0,3,0,11989,1,2,0.0,0,-6023,117,6140,44,True,0,Liverpool,2022-23,0.0,0.0,0.0,0.0,0.0
550,Christian Benteke,FWD,Crystal Palace,0.0,0,0,0,0,0.0,155,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,2,0,0,0,0,3,0,38799,1,3,0.0,0,-24335,0,24335,55,True,0,Aston Villa,2022-23,0.0,0.0,0.0,0.0,0.0
557,Jonathan Castro Otto,DEF,Wolves,2.5,0,0,13,0,8.8,477,29,1,0,4.5,20.4,2022-08-20T11:30:00Z,90,18,0,0,0,0,3,0,53189,0,1,16.0,2,-5440,2587,8027,45,False,0,Spurs,2022-23,0.0,0.0,0.0,0.0,0.0
559,Youri Tielemans,MID,Leicester,1.7,0,0,5,0,4.7,259,26,2,0,1.1,6.4,2022-08-20T14:00:00Z,25,17,0,0,0,0,3,0,192766,2,1,0.0,1,-13044,16957,30001,65,True,0,Southampton,2022-23,0.0,0.0,0.0,0.0,0.0
561,Romain Perraud,DEF,Southampton,0.0,0,0,0,0,0.0,417,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,10,0,0,0,0,3,0,4022,2,1,0.0,0,-972,37,1009,45,False,0,Leicester,2022-23,0.0,0.0,0.0,0.0,0.0
562,Kristoffer Klaesson,GK,Leeds,-1.0,0,0,0,0,0.0,236,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,6,0,0,0,0,3,0,43481,0,3,0.0,0,-1692,872,2564,40,True,0,Chelsea,2022-23,0.0,0.0,0.0,0.0,0.0
568,Anthony Elanga,MID,Man Utd,1.5,1,0,10,0,11.1,344,27,0,0,3.4,16.6,2022-08-22T19:00:00Z,45,12,0,0,0,0,3,0,62160,1,2,6.0,4,-15361,3737,19098,49,True,0,Liverpool,2022-23,0.0,0.0,0.0,0.0,0.0
575,Emerson Palmieri dos Santos,DEF,Chelsea,1.0,0,0,0,0,0.0,545,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,11,0,0,0,0,3,0,44500,0,3,0.0,0,-960,5904,6864,40,False,0,Leeds,2022-23,0.0,0.0,0.0,0.0,0.0
578,Ethan Pinnock,DEF,Brentford,0.0,0,0,0,0,0.0,92,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,9,0,0,0,0,3,0,1815,2,3,0.0,0,-411,35,446,44,False,0,Fulham,2022-23,0.0,0.0,0.0,0.0,0.0
580,Reiss Nelson,MID,Arsenal,0.0,0,0,0,0,0.0,23,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,3,0,0,0,0,3,0,2113,3,0,0.0,0,-1010,33,1043,49,False,0,Bournemouth,2022-23,0.0,0.0,0.0,0.0,0.0
582,Vicente Guaita,GK,Crystal Palace,2.0,0,0,16,0,0.0,152,22,1,0,2.9,29.4,2022-08-20T14:00:00Z,90,2,0,0,0,0,3,4,139859,1,3,0.0,3,3467,13727,10260,45,True,0,Aston Villa,2022-23,0.0,0.0,0.0,0.0,0.0
583,James Justin,DEF,Leicester,1.7,0,0,15,0,2.9,268,26,2,0,1.4,11.0,2022-08-20T14:00:00Z,90,17,0,0,0,0,3,0,124483,2,1,0.0,1,-2921,10306,13227,45,True,0,Southampton,2022-23,0.0,0.0,0.0,0.0,0.0
584,Çaglar Söyüncü,DEF,Leicester,0.0,0,0,0,0,0.0,267,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,17,0,0,0,0,3,0,42109,2,1,0.0,0,-6725,1873,8598,44,True,0,Southampton,2022-23,0.0,0.0,0.0,0.0,0.0
585,Hugo Lloris,GK,Spurs,4.5,0,2,31,1,0.0,425,29,0,0,2.0,19.8,2022-08-20T11:30:00Z,90,20,0,0,0,0,3,3,405835,0,1,0.0,9,-12667,26413,39080,55,True,0,Wolves,2022-23,0.0,0.0,0.0,0.0,0.0
586,Nick Pope,GK,Newcastle,5.3,0,0,23,0,0.0,376,28,3,0,4.6,45.8,2022-08-21T15:30:00Z,90,13,0,0,0,0,3,7,471486,3,3,0.0,3,27862,67945,40083,50,True,0,Man City,2022-23,0.0,0.0,0.0,0.0,0.0
587,Oliver Skipp,MID,Spurs,0.0,0,0,0,0,0.0,441,29,0,0,0.0,0.0,2022-08-20T11:30:00Z,0,20,0,0,0,0,3,0,9446,0,1,0.0,0,-1454,332,1786,45,True,0,Wolves,2022-23,0.0,0.0,0.0,0.0,0.0
588,Ryan Sessegnon,DEF,Spurs,3.5,0,0,4,0,0.1,436,29,0,0,0.2,0.2,2022-08-20T11:30:00Z,14,20,0,0,0,0,3,0,219677,0,1,2.0,1,42700,77634,34934,45,True,0,Wolves,2022-23,0.0,0.0,0.0,0.0,0.0
589,Ashley Young,DEF,Aston Villa,0.0,0,0,0,0,0.0,538,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,7,0,0,0,0,3,0,12602,1,3,0.0,0,-1321,930,2251,45,False,0,Crystal Palace,2022-23,0.0,0.0,0.0,0.0,0.0
0,Nathan Redmond,MID,Southampton,-0.3,0,0,0,0,0.0,403,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,14,0,0,0,0,4,0,5352,1,0,0.0,0,-800,145,945,54,True,0,Man Utd,2022-23,0.0,0.0,0.0,0.0,0.0
2,Armando Broja,FWD,Chelsea,1.0,0,0,0,0,0.0,150,35,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,10,0,0,0,0,4,0,75964,1,2,0.0,0,-23103,1092,24195,54,True,0,Leicester,2022-23,0.0,0.0,0.0,0.0,0.0
4,Jonny Evans,DEF,Leicester,0.3,0,0,17,0,1.0,249,35,2,0,1.6,12.8,2022-08-27T14:00:00Z,90,6,0,0,0,0,4,0,28748,1,2,2.0,1,-2483,1088,3571,45,False,0,Chelsea,2022-23,0.0,0.0,0.0,0.0,0.0
8,Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,15,0,0,0,0,4,0,40408,1,1,0.0,0,292,6015,5723,44,True,0,Newcastle,2022-23,0.0,0.0,0.0,0.0,0.0
14,Alisson Ramses Becker,GK,Liverpool,4.0,0,0,24,1,0.0,281,36,0,0,1.6,16.2,2022-08-27T14:00:00Z,90,3,0,0,0,0,4,2,1568834,0,9,0.0,6,-80378,52421,132799,55,True,0,Bournemouth,2022-23,0.0,0.0,0.0,0.0,0.0
16,Sam Greenwood,FWD,Leeds,0.0,0,0,0,0,0.0,237,34,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,5,0,0,0,0,4,0,1847954,0,1,0.0,0,-125397,67068,192465,45,False,0,Brighton,2022-23,0.0,0.0,0.0,0.0,0.0
18,Nathaniel Phillips,DEF,Liverpool,2.0,0,0,0,0,0.0,501,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,3,0,0,0,0,4,0,48328,0,9,0.0,0,2188,9908,7720,40,True,0,Bournemouth,2022-23,0.0,0.0,0.0,0.0,0.0
20,Jason Steele,GK,Brighton,0.5,0,0,0,0,0.0,102,34,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,11,0,0,0,0,4,0,86244,0,1,0.0,0,-956,3485,4441,40,True,0,Leeds,2022-23,0.0,0.0,0.0,0.0,0.0
22,Kalvin Phillips,MID,Man City,0.9,0,0,0,0,0.0,325,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,7,0,0,0,0,4,0,24868,2,4,0.0,0,-4011,1167,5178,49,True,0,Crystal Palace,2022-23,0.0,0.0,0.0,0.0,0.0
26,Luke Thomas,DEF,Leicester,-0.5,0,0,0,0,0.0,270,35,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,6,0,0,0,0,4,0,7940,1,2,0.0,0,-902,182,1084,44,False,0,Chelsea,2022-23,0.0,0.0,0.0,0.0,0.0
27,Karl Darlow,GK,Newcastle,0.0,0,0,0,0,0.0,353,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,20,0,0,0,0,4,0,224349,1,1,0.0,0,-9425,2002,11427,40,False,0,Wolves,2022-23,0.0,0.0,0.0,0.0,0.0
28,Rodrigo Hernandez,MID,Man City,5.0,1,0,20,0,19.8,315,37,2,0,5.4,27.8,2022-08-27T14:00:00Z,90,7,0,0,0,0,4,0,235163,2,4,6.0,5,-24511,11846,36357,59,True,0,Crystal Palace,2022-23,0.0,0.0,0.0,0.0,0.0
30,Fraser Forster,GK,Spurs,1.0,0,0,0,0,0.0,426,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,16,0,0,0,0,4,0,504350,2,0,0.0,0,-22377,4445,26822,40,False,0,Nott'm Forest,2022-23,0.0,0.0,0.0,0.0,0.0
31,Alex Oxlade-Chamberlain,MID,Liverpool,0.0,0,0,0,0,0.0,278,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,3,0,0,0,0,4,0,780,0,9,0.0,0,-96,17,113,49,True,0,Bournemouth,2022-23,0.0,0.0,0.0,0.0,0.0
32,Jack Grealish,MID,Man City,0.5,0,0,0,0,0.0,305,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,7,0,0,0,0,4,0,182368,2,4,0.0,0,-132641,1634,134275,69,True,0,Crystal Palace,2022-23,0.0,0.0,0.0,0.0,0.0
38,Allan Marques Loureiro,MID,Everton,0.0,0,0,0,0,0.0,183,33,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,4,0,0,0,0,4,0,9678,1,1,0.0,0,-922,594,1516,49,False,0,Brentford,2022-23,0.0,0.0,0.0,0.0,0.0
39,Ibrahima Konaté,DEF,Liverpool,0.0,0,0,0,0,0.0,290,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,3,0,0,0,0,4,0,25354,0,9,0.0,0,-4959,381,5340,48,True,0,Bournemouth,2022-23,0.0,0.0,0.0,0.0,0.0
43,Yerson Mosquera Valdelamar,DEF,Wolves,0.0,0,0,0,0,0.0,494,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,15,0,0,0,0,4,0,77485,1,1,0.0,0,-4255,2223,6478,40,True,0,Newcastle,2022-23,0.0,0.0,0.0,0.0,0.0
45,Kristoffer Ajer,DEF,Brentford,0.0,0,0,0,0,0.0,84,33,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,8,0,0,0,0,4,0,2023,1,1,0.0,0,-194,66,260,45,True,0,Everton,2022-23,0.0,0.0,0.0,0.0,0.0
47,Will Hughes,MID,Crystal Palace,0.0,0,0,4,0,0.3,163,37,2,0,0.8,7.6,2022-08-27T14:00:00Z,23,13,0,0,0,0,4,0,3247,2,4,0.0,1,-304,118,422,49,False,0,Man City,2022-23,0.0,0.0,0.0,0.0,0.0
52,Jack Harrison,MID,Leeds,6.0,0,0,7,0,11.9,233,34,1,0,3.8,8.2,2022-08-27T14:00:00Z,73,5,0,0,0,0,4,0,373863,0,1,18.0,2,199491,235964,36473,60,False,0,Brighton,2022-23,0.0,0.0,0.0,0.0,0.0
55,Nathaniel Clyne,DEF,Crystal Palace,-0.2,0,0,6,0,0.3,157,37,3,0,0.2,2.0,2022-08-27T14:00:00Z,73,13,0,0,0,0,4,0,16727,2,4,0.0,1,-2642,903,3545,45,False,0,Man City,2022-23,0.0,0.0,0.0,0.0,0.0
56,Stuart Armstrong,MID,Southampton,0.7,0,0,7,0,15.1,405,39,0,0,2.6,11.0,2022-08-27T11:30:00Z,27,14,0,0,0,0,4,0,9160,1,0,0.0,1,-1346,580,1926,49,True,0,Man Utd,2022-23,0.0,0.0,0.0,0.0,0.0
57,Oriol Romeu Vidal,MID,Southampton,0.0,0,0,0,0,0.0,402,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,14,0,0,0,0,4,0,8247,1,0,0.0,0,-1283,174,1457,49,True,0,Man Utd,2022-23,0.0,0.0,0.0,0.0,0.0
58,Tyler Roberts,MID,Leeds,0.0,0,0,0,0,0.0,229,34,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,5,0,0,0,0,4,0,77,0,1,0.0,0,-5,0,5,50,False,0,Brighton,2022-23,0.0,0.0,0.0,0.0,0.0
61,Matt Ritchie,DEF,Newcastle,0.2,0,0,3,0,0.0,350,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,1,20,0,0,0,0,4,0,8066,1,1,0.0,1,-815,245,1060,44,False,0,Wolves,2022-23,0.0,0.0,0.0,0.0,0.0
62,Jannik Vestergaard,DEF,Leicester,-0.5,0,0,0,0,0.0,253,35,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,6,0,0,0,0,4,0,751160,1,2,0.0,0,-58105,24530,82635,40,False,0,Chelsea,2022-23,0.0,0.0,0.0,0.0,0.0
70,Mohammed Salisu,DEF,Southampton,0.0,0,0,10,0,0.4,420,39,1,0,1.9,14.2,2022-08-27T11:30:00Z,90,14,0,0,0,0,4,0,14499,1,0,4.0,2,-487,1092,1579,44,True,0,Man Utd,2022-23,0.0,0.0,0.0,0.0,0.0
71,Frederico Rodrigues de Paula Santos,MID,Man Utd,1.3,0,0,-2,0,0.0,331,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,1,17,0,0,0,0,4,0,57783,1,0,0.0,0,-10603,2659,13262,53,False,1,Southampton,2022-23,0.0,0.0,0.0,0.0,0.0
73,Jean-Philippe Mateta,FWD,Crystal Palace,0.5,0,0,0,0,0.5,168,37,1,0,0.2,1.0,2022-08-27T14:00:00Z,16,13,0,0,0,0,4,0,65783,2,4,0.0,0,4615,13803,9188,54,False,1,Man City,2022-23,0.0,0.0,0.0,0.0,0.0
