,name,position,team,opponent_team,round,total_points,season,xP,assists_avg_last3,bonus_avg_last3,bps_avg_last3,clean_sheets_avg_last3,creativity_avg_last3,expected_assists_avg_last3,expected_goal_involvements_avg_last3,expected_goals_avg_last3,expected_goals_conceded_avg_last3,goals_conceded_avg_last3,goals_scored_avg_last3,influence_avg_last3,minutes_avg_last3,own_goals_avg_last3,penalties_missed_avg_last3,penalties_saved_avg_last3,red_cards_avg_last3,saves_avg_last3,selected_avg_last3,starts_avg_last3,threat_avg_last3,total_points_avg_last3,transfers_balance_avg_last3,transfers_in_avg_last3,transfers_out_avg_last3,value_avg_last3,yellow_cards_avg_last3,assists_prev_week,bonus_prev_week,bps_prev_week,clean_sheets_prev_week,creativity_prev_week,expected_assists_prev_week,expected_goal_involvements_prev_week,expected_goals_prev_week,expected_goals_conceded_prev_week,goals_conceded_prev_week,goals_scored_prev_week,influence_prev_week,minutes_prev_week,own_goals_prev_week,penalties_missed_prev_week,penalties_saved_prev_week,red_cards_prev_week,saves_prev_week,selected_prev_week,starts_prev_week,threat_prev_week,total_points_prev_week,transfers_balance_prev_week,transfers_in_prev_week,transfers_out_prev_week,value_prev_week,yellow_cards_prev_week
1510,James Maddison,MID,Leicester,12,18,0,2022-23,0.0,0.6666666666666666,0.6666666666666666,19.333333333333332,0.3333333333333333,18.666666666666668,0.00045000000000000004,0.07415000000000001,0.0737,0.0036333333333333335,0.0,0.3333333333333333,23.46666666666667,38.0,0.0,0.0,0.0,0.0,0.0,966936.3333333334,0.3333333333333333,33.666666666666664,5.666666666666667,-50147.666666666664,185436.0,235583.66666666666,82.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,809397,0.0,0.0,0,-317125,252017,569142,82,0
1511,Raheem Sterling,MID,Chelsea,16,18,9,2022-23,8.5,0.3333333333333333,0.0,7.333333333333333,0.3333333333333333,16.13333333333333,0.18575666666666668,0.2105233333333333,0.02476666666666667,0.12473333333333332,0.3333333333333333,0.0,10.066666666666668,59.0,0.0,0.0,0.0,0.0,0.0,495662.6666666667,0.3333333333333333,9.0,2.3333333333333335,-44202.666666666664,14253.333333333334,58456.0,97.0,0.3333333333333333,1,0,26,1,35.8,0.55727,0.63157,0.0743,0.3742,0,0,26.6,87,0,0,0,0,0,469087,1.0,23.0,6,-24992,28748,53740,97,0
1512,Riyad Mahrez,MID,Man City,8,18,8,2022-23,8.0,0.3333333333333333,0.3333333333333333,9.333333333333334,0.0,22.233333333333334,0.08584666666666667,0.1857133333333333,0.09986666666666666,0.17396666666666669,0.3333333333333333,0.0,5.2,29.0,0.0,0.0,0.0,0.0,0.0,158506.66666666666,0.3333333333333333,7.0,2.0,2754.3333333333335,11342.0,8587.666666666666,75.0,0.0,1,1,28,0,66.7,0.25754,0.55714,0.2996,0.5219,1,0,15.6,87,0,0,0,0,0,164888,1.0,21.0,6,6665,20874,14209,75,0
1513,Danny Ings,FWD,Aston Villa,18,18,1,2022-23,0.5,0.0,1.0,22.0,0.0,0.19999999999999998,0.017643333333333334,0.37931,0.36166666666666664,0.12883333333333333,0.3333333333333333,0.6666666666666666,0.39999999999999997,32.333333333333336,0.0,0.0,0.0,0.0,0.0,156619.66666666666,0.3333333333333333,0.6666666666666666,5.0,24318.0,51158.666666666664,26840.666666666668,66.0,0.0,0,0,3,0,0.3,0.00277,0.00277,0.0,0.0517,0,0,1.2,4,0,0,0,0,0,201134,0.0,0.0,1,57936,114258,56322,66,0
1514,Youri Tielemans,MID,Leicester,12,18,1,2022-23,0.5,0.0,1.0,17.666666666666668,0.3333333333333333,16.900000000000002,0.042769999999999996,0.32327,0.2805,0.9704,1.0,0.3333333333333333,26.8,78.0,0.0,0.3333333333333333,0.0,0.0,0.0,176574.33333333334,0.6666666666666666,13.0,4.0,3786.6666666666665,18823.333333333332,15036.666666666666,63.0,0.0,0,0,20,0,22.0,0.10805,0.10805,0.0,1.902,3,0,17.2,90,0,0,0,0,0,181218,1.0,0.0,2,-7620,22746,30366,63,0
1515,Alexis Mac Allister,MID,Brighton,1,18,0,2022-23,0.0,0.0,0.6666666666666666,16.333333333333332,0.0,6.63333333333333,0.057350000000000005,0.15691666666666668,0.09956666666666668,0.4950666666666667,1.3333333333333333,0.3333333333333333,3.866666666666671,60.0,0.0,0.0,0.0,0.0,0.0,396716.3333333333,0.3333333333333333,5.666666666666667,3.6666666666666665,-49577.333333333336,49523.333333333336,99100.66666666667,54.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,358577,0.0,0.0,0,-37329,129140,166469,54,0
1516,Eberechi Eze,MID,Crystal Palace,3,18,8,2022-23,4.5,0.3333333333333333,0.3333333333333333,11.333333333333334,0.0,16.233333333333334,0.010640000000000002,0.024006666666666666,0.013366666666666666,0.6109,1.0,0.0,9.266666666666666,75.33333333333333,0.0,0.0,0.0,0.0,0.0,445218.0,0.6666666666666666,15.0,3.0,-48048.333333333336,62824.333333333336,110872.66666666667,57.0,0.0,0,0,3,0,13.8,0.01716,0.01716,0.0,0.7999,1,0,4.4,59,0,0,0,0,0,382888,1.0,0.0,1,-108474,100253,208727,57,0
1517,Martin Ødegaard,MID,Arsenal,5,18,13,2022-23,12.5,0.6666666666666666,2.0,31.333333333333332,0.6666666666666666,34.8,0.09732,0.6122866666666668,0.5149666666666667,0.5207333333333333,0.3333333333333333,0.6666666666666666,39.33333333333333,88.66666666666667,0.0,0.0,0.0,0.0,0.0,1538765.0,0.6666666666666666,38.0,10.0,132886.33333333334,250989.0,118102.66666666667,64.0,0.0,2,3,41,0,67.8,0.2591,0.6384,0.3793,1.0694,1,0,38.8,90,0,0,0,0,0,1836698,1.0,40.0,11,437883,672601,234718,64,0
1518,Ethan Pinnock,DEF,Brentford,19,18,7,2022-23,4.0,0.0,0.0,15.333333333333334,0.0,0.2333333333333333,0.002936666666666667,0.02470333333333333,0.021766666666666667,0.8921333333333333,1.6666666666666667,0.0,30.266666666666666,90.0,0.0,0.0,0.0,0.0,0.0,5639.666666666667,0.6666666666666666,9.666666666666666,1.3333333333333333,-434.3333333333333,1420.0,1854.3333333333333,44.0,0.0,0,0,16,0,0.5,0.00755,0.07285,0.0653,1.0686,2,0,28.8,90,0,0,0,0,0,5449,1.0,19.0,1,301,2204,1903,44,0
1519,Vicente Guaita,GK,Crystal Palace,3,18,7,2022-23,5.0,0.0,0.0,15.666666666666666,0.0,0.0,0.00026,0.00026,0.0,1.2304333333333333,1.6666666666666667,0.0,26.0,90.0,0.0,0.0,0.0,0.0,3.0,325651.0,0.6666666666666666,0.0,2.3333333333333335,-20573.0,43396.0,63969.0,45.0,0.0,0,0,24,0,0.0,0.00048,0.00048,0.0,2.6058,3,0,52.2,90,0,0,0,0,7,265881,1.0,0.0,3,-111192,63568,174760,45,0
1520,Hugo Lloris,GK,Spurs,2,18,1,2022-23,1.0,0.0,0.0,9.0,0.0,0.0,4.333333333333333e-05,4.333333333333333e-05,0.0,0.40253333333333335,1.6666666666666667,0.0,16.466666666666665,60.0,0.0,0.0,0.0,0.0,2.0,556337.6666666666,0.3333333333333333,0.0,1.0,-35474.333333333336,14129.666666666666,49604.0,55.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,518365,0.0,0.0,0,-59209,24541,83750,55,0
1521,Nick Pope,GK,Newcastle,11,18,6,2022-23,6.0,0.0,0.0,21.333333333333332,0.6666666666666666,0.0,0.00046000000000000007,0.00046000000000000007,0.0,0.27063333333333334,0.3333333333333333,0.0,18.066666666666666,90.0,0.0,0.0,0.0,0.0,2.6666666666666665,2264774.6666666665,0.6666666666666666,0.0,4.666666666666667,4039.0,220089.33333333334,216050.33333333334,53.0,0.3333333333333333,0,0,26,1,0.0,0.00102,0.00102,0.0,0.5162,0,0,16.6,90,0,0,0,0,2,2259569,1.0,0.0,6,-30242,460852,491094,53,0
1522,Fabian Schär,DEF,Newcastle,1,19,6,2022-23,5.5,0.0,0.3333333333333333,22.333333333333332,1.0,5.133333333333334,0.06925333333333333,0.23645333333333332,0.16720000000000002,0.4288333333333334,0.0,0.0,15.333333333333334,90.0,0.0,0.0,0.0,0.0,0.0,1251127.3333333333,1.0,17.333333333333332,6.333333333333333,7159.0,133145.0,125986.0,49.0,0.0,0,0,17,1,4.2,0.19894,0.52454,0.3256,0.4746,0,0,7.6,90,0,0,0,0,0,1283324,1.0,29.0,6,57864,85844,27980,49,0
1523,Alisson Ramses Becker,GK,Liverpool,4,19,2,2022-23,3.3,0.0,0.0,17.666666666666668,0.0,0.0,0.004903333333333333,0.004903333333333333,0.0,1.1150666666666667,1.0,0.0,32.199999999999996,90.0,0.0,0.0,0.0,0.0,3.3333333333333335,1736729.6666666667,1.0,0.0,2.6666666666666665,16228.333333333334,127446.33333333333,111218.0,54.666666666666664,0.0,0,0,14,0,0.0,0.01287,0.01287,0.0,0.9925,1,0,15.0,90,0,0,0,0,1,1733970,1.0,0.0,2,3503,32635,29132,55,0
1524,Che Adams,FWD,Southampton,16,19,2,2022-23,3.5,0.3333333333333333,0.6666666666666666,17.0,0.0,13.733333333333334,0.22252000000000002,0.5909866666666667,0.36846666666666666,1.3866666666666667,2.6666666666666665,0.3333333333333333,17.066666666666666,90.0,0.0,0.0,0.0,0.0,0.0,172706.33333333334,1.0,32.666666666666664,5.0,31607.666666666668,68288.33333333333,36680.666666666664,64.0,0.0,1,0,9,0,11.6,0.02315,0.36515,0.342,1.5336,2,0,7.8,90,0,0,0,0,0,199135,1.0,41.0,5,-20918,10270,31188,64,0
1525,Rodrigo Hernandez,MID,Man City,6,19,3,2022-23,4.8,0.0,0.6666666666666666,24.333333333333332,0.0,36.333333333333336,0.22247666666666666,0.6702433333333332,0.44776666666666665,0.6525,1.3333333333333333,0.3333333333333333,32.199999999999996,90.0,0.0,0.0,0.0,0.0,0.0,167935.66666666666,1.0,36.333333333333336,4.0,-1300.0,4838.666666666667,6138.666666666667,56.0,0.3333333333333333,0,0,15,0,49.2,0.24393,0.85613,0.6122,0.0857,1,0,22.6,90,0,0,0,0,0,170423,1.0,50.0,2,3684,5997,2313,56,0
1526,Jack Grealish,MID,Man City,6,19,4,2022-23,5.5,0.6666666666666666,0.0,12.333333333333334,0.3333333333333333,14.666666666666666,0.15231666666666668,0.42944999999999994,0.27713333333333334,0.09136666666666667,0.3333333333333333,0.0,11.266666666666667,52.666666666666664,0.0,0.0,0.0,0.0,0.0,123721.33333333333,0.6666666666666666,33.0,3.6666666666666665,-189.33333333333334,4904.666666666667,5094.0,68.0,0.0,0,0,10,0,9.2,0.06479,0.17789,0.1131,0.0857,1,0,2.2,86,0,0,0,0,0,128073,1.0,42.0,2,6618,8376,1758,68,0
1527,Jack Harrison,MID,Leeds,19,19,4,2022-23,2.3,0.0,0.0,2.6666666666666665,0.3333333333333333,11.1,0.06756333333333334,0.08089666666666666,0.013333333333333334,0.6150666666666667,0.0,0.0,1.8,21.0,0.0,0.0,0.0,0.0,0.0,191424.66666666666,0.3333333333333333,1.3333333333333333,1.0,-29660.666666666668,862.0,30522.666666666668,58.0,0.0,0,0,8,1,33.3,0.20269,0.24269,0.04,1.8452,0,0,5.4,63,0,0,0,0,0,173082,1.0,4.0,3,-8361,266,8627,58,0
1528,Rodrigo Moreno,MID,Leeds,19,19,6,2022-23,3.7,0.0,0.3333333333333333,18.333333333333332,0.3333333333333333,6.3999999999999995,0.044566666666666664,0.20420000000000002,0.15963333333333332,2.3963,2.3333333333333335,0.6666666666666666,26.666666666666668,80.0,0.0,0.0,0.0,0.0,0.0,683996.3333333334,1.0,31.666666666666668,6.0,-20554.0,131317.0,151871.0,63.0,0.0,0,0,5,1,0.8,0.0041,0.1498,0.1457,1.9493,0,0,0.4,81,0,0,0,0,0,658187,1.0,45.0,3,-36138,18579,54717,63,0
1529,Erling Haaland,FWD,Man City,6,19,2,2022-23,7.5,0.0,1.3333333333333333,26.0,0.0,15.633333333333338,0.13159666666666667,0.9871633333333332,0.8555666666666667,0.6525,1.3333333333333333,1.0,37.19999999999999,90.0,0.0,0.0,0.0,0.0,0.0,9170706.0,1.0,54.666666666666664,6.666666666666667,181718.66666666666,205488.66666666666,23770.0,122.0,0.6666666666666666,0,1,20,0,1.9,0.00598,0.63828,0.6323,0.0857,1,1,27.4,90,0,0,0,0,0,9300515,1.0,33.0,6,54155,60504,6349,122,1
1530,Phil Foden,MID,Man City,6,19,1,2022-23,1.5,0.0,0.6666666666666666,10.666666666666666,0.0,16.166666666666668,0.06761333333333334,0.2218133333333333,0.1542,0.5611666666666667,1.0,0.3333333333333333,16.2,36.666666666666664,0.0,0.0,0.0,0.0,0.0,2122678.3333333335,0.3333333333333333,39.0,3.6666666666666665,-287518.6666666667,173548.33333333334,461067.0,83.0,0.0,0,0,0,0,1.8,0.00664,0.04524,0.0386,0.0,0,0,0.0,3,0,0,0,0,0,1945254,0.0,10.0,1,-120153,36809,156962,83,0
1531,Kevin De Bruyne,MID,Man City,6,19,3,2022-23,2.5,0.0,0.0,13.666666666666666,0.0,61.63333333333333,0.43446999999999997,0.5961366666666666,0.16166666666666665,0.6525,1.3333333333333333,0.0,17.400000000000002,90.0,0.0,0.0,0.0,0.0,0.0,4233997.333333333,1.0,29.666666666666668,1.6666666666666667,38787.666666666664,293021.0,254233.33333333334,126.0,0.3333333333333333,0,0,13,0,76.3,0.2874,0.5182,0.2308,0.0857,1,0,15.8,90,0,0,0,0,0,4235796,1.0,44.0,1,-130299,23161,153460,126,1
1532,Ben Mee,DEF,Brentford,12,19,2,2022-23,2.0,0.3333333333333333,0.0,19.333333333333332,0.3333333333333333,4.133333333333334,0.005386666666666667,0.005386666666666667,0.0,1.3060333333333334,1.0,0.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,570603.3333333334,1.0,4.0,4.0,16921.666666666668,95326.66666666667,78405.0,46.0,0.0,0,0,25,1,0.8,0.00434,0.00434,0.0,1.2417,0,0,17.6,90,0,0,0,0,0,603907,1.0,0.0,6,5403,28413,23010,46,0
1533,Ivan Toney,FWD,Brentford,12,19,0,2022-23,2.4,0.3333333333333333,2.0,35.333333333333336,0.3333333333333333,17.266666666666662,0.09432666666666667,0.9479266666666667,0.8536,1.2943333333333333,1.0,1.3333333333333333,59.333333333333336,90.0,0.0,0.0,0.0,0.0,0.0,2299345.6666666665,1.0,83.0,10.0,345956.3333333333,603228.3333333334,257272.0,74.33333333333333,0.3333333333333333,1,3,43,1,26.3,0.17975,0.90595,0.7262,1.2066,0,1,60.6,90,0,0,0,0,0,2743492,1.0,56.0,12,240170,325610,85440,75,0
1534,Robert Sánchez,GK,Brighton,8,19,3,2022-23,4.3,0.0,0.6666666666666666,18.0,0.0,0.0,0.002513333333333333,0.002513333333333333,0.0,2.0928666666666667,2.3333333333333335,0.0,26.2,90.0,0.0,0.0,0.3333333333333333,0.0,2.0,1355372.6666666667,1.0,0.0,3.6666666666666665,-77444.0,65563.33333333333,143007.33333333334,46.0,0.3333333333333333,0,0,17,0,0.0,0.00022,0.00022,0.0,2.8794,4,0,30.0,90,0,0,0,0,3,1287432,1.0,0.0,1,-3987,24205,28192,46,0
1535,Pierre-Emile Højbjerg,MID,Spurs,7,19,3,2022-23,5.5,0.0,1.0,19.666666666666668,0.0,20.766666666666666,0.06435666666666666,0.15989,0.09553333333333335,1.3926666666666667,2.3333333333333335,0.3333333333333333,28.466666666666665,89.0,0.0,0.0,0.0,0.0,0.0,266874.0,1.0,13.666666666666666,4.666666666666667,-6102.666666666667,25726.666666666668,31829.333333333332,55.0,0.0,0,0,12,0,15.2,0.0515,0.0515,0.0,0.8178,2,0,18.8,87,0,0,0,0,0,278253,1.0,2.0,2,31297,38150,6853,55,0
1536,Declan Rice,MID,West Ham,11,19,2,2022-23,2.0,0.0,0.0,11.333333333333334,0.0,17.666666666666668,0.05786333333333334,0.12366333333333335,0.06580000000000001,1.8356666666666666,2.3333333333333335,0.0,13.466666666666667,90.0,0.0,0.0,0.0,0.0,0.0,400313.6666666667,1.0,2.3333333333333335,2.0,-15699.333333333334,13179.666666666666,28879.0,48.0,0.0,0,0,12,0,15.4,0.11207,0.12887,0.0168,1.6274,2,0,14.0,90,0,0,0,0,0,390615,1.0,1.0,2,-6155,5377,11532,48,0
1537,David Raya Martin,GK,Brentford,12,19,3,2022-23,4.0,0.0,0.6666666666666666,24.666666666666668,0.3333333333333333,0.0,0.011593333333333332,0.011593333333333332,0.0,1.3060333333333334,1.0,0.0,35.666666666666664,90.0,0.0,0.0,0.0,0.0,5.333333333333333,765720.3333333334,1.0,0.0,5.0,-58997.0,60284.333333333336,119281.33333333333,46.0,0.0,0,2,32,1,0.0,0.00097,0.00097,0.0,1.2417,0,0,37.6,90,0,0,0,0,5,729165,1.0,0.0,9,-2327,17042,19369,46,0
1538,Joachim Andersen,DEF,Crystal Palace,18,19,0,2022-23,1.5,0.0,0.0,19.0,0.3333333333333333,0.8666666666666667,0.024966666666666668,0.0703,0.04533333333333334,1.4164666666666665,1.3333333333333333,0.0,24.0,90.0,0.0,0.0,0.0,0.0,0.0,297192.6666666667,1.0,3.3333333333333335,2.6666666666666665,-20755.666666666668,26883.666666666668,47639.333333333336,45.0,0.3333333333333333,0,0,24,1,0.4,0.00763,0.00763,0.0,0.5581,0,0,18.0,90,0,0,0,0,0,271309,1.0,4.0,5,-7070,5427,12497,45,1
1539,Ederson Santana de Moraes,GK,Man City,6,19,8,2022-23,4.5,0.0,0.0,13.0,0.0,0.03333333333333333,0.0008933333333333333,0.0008933333333333333,0.0,0.6525,1.3333333333333333,0.0,17.06666666666667,90.0,0.0,0.0,0.0,0.0,1.6666666666666667,1504823.3333333333,1.0,0.0,2.0,-14564.666666666666,78666.66666666667,93231.33333333333,54.0,0.0,0,0,8,0,0.1,8e-05,8e-05,0.0,0.0857,1,0,2.2,90,0,0,0,0,0,1492039,1.0,0.0,2,-3883,17572,21455,54,0
1540,Jarrod Bowen,MID,West Ham,11,19,5,2022-23,3.7,0.3333333333333333,0.0,9.333333333333334,0.0,28.133333333333336,0.17478666666666665,0.3240533333333333,0.14926666666666666,1.8356666666666666,2.3333333333333335,0.0,9.200000000000001,90.0,0.0,0.0,0.0,0.0,0.0,298207.0,1.0,37.333333333333336,2.6666666666666665,-44669.0,10730.333333333334,55399.333333333336,80.0,0.3333333333333333,0,0,10,0,56.1,0.25289,0.52899,0.2761,1.6274,2,0,12.8,90,0,0,0,0,0,273239,1.0,61.0,2,3506,13675,10169,80,0
1541,Ben Davies,DEF,Liverpool,4,19,0,2022-23,0.0,0.0,0.0,2.6666666666666665,0.0,1.2666666666666668,0.007426666666666667,0.007426666666666667,0.0,0.3340666666666667,0.6666666666666666,0.0,3.6,30.333333333333332,0.0,0.0,0.0,0.0,0.0,104287.33333333333,0.3333333333333333,0.0,0.3333333333333333,12563.333333333334,29175.0,16611.666666666668,46.0,0.3333333333333333,0,0,5,0,3.7,0.02214,0.02214,0.0,1.0022,2,0,10.8,90,0,0,0,0,0,152978,1.0,0.0,0,-6755,4783,11538,49,1
1542,Bryan Mbeumo,FWD,Brentford,12,19,12,2022-23,3.7,0.0,0.0,3.0,0.0,13.466666666666667,0.05658666666666667,0.1377533333333333,0.08116666666666666,0.9708333333333333,1.0,0.0,5.599999999999995,70.66666666666667,0.0,0.0,0.0,0.0,0.0,202295.0,1.0,14.666666666666666,1.0,-8294.0,30279.666666666668,38573.666666666664,58.0,0.6666666666666666,0,0,5,0,2.3,0.04848,0.07558,0.0271,0.8137,0,0,7.0,58,0,0,0,0,0,195940,1.0,7.0,1,-6536,10770,17306,58,0
1543,Marcus Rashford,MID,Man Utd,3,19,8,2022-23,9.0,0.3333333333333333,1.0,17.666666666666668,0.3333333333333333,6.8999999999999995,0.1727,0.5412666666666667,0.36856666666666665,0.7546333333333334,0.3333333333333333,0.6666666666666666,32.53333333333333,73.33333333333333,0.0,0.0,0.0,0.0,0.0,2928057.6666666665,0.6666666666666666,37.333333333333336,7.0,473367.3333333333,655298.0,181930.66666666666,67.33333333333333,0.3333333333333333,0,0,17,0,6.6,0.37826,0.65516,0.2769,0.351,0,1,41.6,45,0,0,0,0,0,3599459,0.0,56.0,5,504030,522300,18270,68,1
1544,Bukayo Saka,MID,Arsenal,15,19,3,2022-23,6.5,0.0,0.6666666666666666,23.0,0.3333333333333333,37.300000000000004,0.19635333333333335,0.53732,0.34096666666666664,0.9024333333333333,1.0,0.6666666666666666,33.666666666666664,90.0,0.0,0.0,0.0,0.0,0.0,2011599.3333333333,1.0,18.0,6.0,99171.66666666667,279381.0,180209.33333333334,80.0,0.3333333333333333,0,0,23,0,11.3,0.06131,0.42851,0.3672,1.1451,2,1,45.2,90,0,0,0,0,0,2135609,1.0,21.0,6,126348,153994,27646,80,1
1545,Trent Alexander-Arnold,DEF,Liverpool,4,19,5,2022-23,6.0,0.3333333333333333,1.0,22.0,0.0,31.133333333333336,0.3156533333333334,0.37112000000000006,0.055466666666666664,1.0691,1.0,0.0,19.866666666666667,83.0,0.0,0.0,0.0,0.0,0.0,1877366.3333333333,1.0,6.666666666666667,4.0,-81566.0,71331.66666666667,152897.66666666666,72.0,0.0,1,3,26,0,30.6,0.04566,0.16786,0.1222,0.9925,1,0,22.6,85,0,0,0,0,0,1791068,1.0,17.0,8,4555,35806,31251,72,0
1546,Mohamed Salah,MID,Liverpool,4,19,2,2022-23,6.3,0.3333333333333333,0.6666666666666666,11.666666666666666,0.0,20.13333333333333,0.03950666666666667,0.8773399999999999,0.8378333333333333,1.1150666666666667,1.0,0.3333333333333333,25.000000000000004,90.0,0.0,0.0,0.0,0.0,0.0,3628041.0,1.0,54.0,5.333333333333333,185793.33333333334,376142.0,190348.66666666666,128.0,0.0,0,0,4,0,11.4,0.04975,0.88115,0.8314,0.9925,1,0,11.0,90,0,0,0,0,0,3793703,1.0,52.0,2,181941,194471,12530,128,0
1547,Lewis Dunk,DEF,Brighton,8,19,2,2022-23,2.3,0.3333333333333333,0.0,15.333333333333334,0.0,2.1333333333333333,0.009463333333333332,0.034429999999999995,0.024966666666666665,2.0928666666666667,2.3333333333333335,0.0,11.266666666666667,90.0,0.0,0.0,0.0,0.0,0.0,540239.3333333334,1.0,2.0,2.0,-43196.666666666664,41318.333333333336,84515.0,47.0,0.0,1,0,23,0,6.3,0.01948,0.05208,0.0326,2.8794,4,0,14.2,90,0,0,0,0,0,498247,1.0,4.0,3,-13863,6905,20768,47,0
1548,Emiliano Buendía Stati,MID,Aston Villa,20,19,2,2022-23,4.7,0.0,0.6666666666666666,13.333333333333334,0.3333333333333333,13.066666666666668,0.11728333333333334,0.26115,0.14386666666666667,1.1369,1.3333333333333333,0.3333333333333333,17.53333333333333,79.66666666666667,0.0,0.0,0.0,0.0,0.0,33935.333333333336,1.0,10.666666666666666,4.666666666666667,-670.3333333333334,1244.0,1914.3333333333333,57.0,0.0,0,2,28,1,22.3,0.05448,0.14668,0.0922,0.4,0,1,44.0,81,0,0,0,0,0,33557,1.0,20.0,10,-561,409,970,57,0
1549,Aaron Ramsdale,GK,Arsenal,15,19,6,2022-23,4.2,0.0,0.0,17.666666666666668,0.3333333333333333,0.0,0.0042966666666666665,0.0042966666666666665,0.0,0.9024333333333333,1.0,0.0,19.2,90.0,0.0,0.0,0.0,0.0,2.6666666666666665,1301793.6666666667,1.0,0.0,3.6666666666666665,66492.0,155480.33333333334,88988.33333333333,49.0,0.0,0,0,15,0,0.0,0.00053,0.00053,0.0,1.1451,2,0,23.2,90,0,0,0,0,3,1353853,1.0,0.0,2,-17148,21408,38556,49,0
1550,Tyrick Mitchell,DEF,Crystal Palace,18,19,0,2022-23,0.0,0.0,0.0,-1.0,0.0,3.7999999999999994,0.008666666666666666,0.008666666666666666,0.0,1.6995333333333333,1.3333333333333333,0.0,3.733333333333333,30.666666666666668,0.0,0.0,0.0,0.3333333333333333,0.0,101305.66666666667,0.6666666666666666,0.0,-1.0,-6001.333333333333,13821.0,19822.333333333332,45.0,0.3333333333333333,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,83863,0.0,0.0,0,-20015,114,20129,45,0
1551,Max Kilman,DEF,Wolves,2,19,1,2022-23,1.3,0.0,0.0,9.666666666666666,0.0,0.3,0.0022833333333333334,0.0022833333333333334,0.0,1.8431333333333333,1.3333333333333333,0.0,16.26666666666667,90.0,0.0,0.0,0.0,0.0,0.0,218318.66666666666,1.0,0.0,1.3333333333333333,-31807.0,14692.0,46499.0,44.333333333333336,0.3333333333333333,0,0,14,0,0.3,0.00266,0.00266,0.0,1.9874,1,0,21.6,90,0,0,0,0,0,196063,1.0,0.0,2,-6170,4128,10298,44,0
1552,Dwight McNeil,MID,Everton,5,19,1,2022-23,1.7,0.3333333333333333,0.0,8.333333333333334,0.0,11.9,0.04805,0.07024999999999999,0.0222,0.9261666666666667,1.3333333333333333,0.0,9.466666666666667,43.0,0.0,0.0,0.0,0.0,0.0,14441.666666666666,0.6666666666666666,5.333333333333333,2.0,-564.3333333333334,595.3333333333334,1159.6666666666667,52.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,14065,0.0,0.0,0,-208,309,517,52,0
1553,Ezri Konsa Ngoyo,DEF,Aston Villa,20,19,2,2022-23,2.7,0.0,0.0,17.0,0.3333333333333333,0.26666666666666666,0.0024966666666666666,0.0024966666666666666,0.0,1.2698333333333334,1.3333333333333333,0.0,8.266666666666666,87.0,0.0,0.0,0.0,0.0,0.0,35099.0,1.0,0.0,2.6666666666666665,-1432.6666666666667,2306.3333333333335,3739.0,44.0,0.3333333333333333,0,0,23,1,0.3,0.00238,0.00238,0.0,0.4,0,0,12.2,81,0,0,0,0,0,33920,1.0,0.0,5,-423,725,1148,44,1
1554,Kieran Trippier,DEF,Newcastle,1,19,8,2022-23,8.8,0.3333333333333333,2.6666666666666665,36.666666666666664,1.0,63.333333333333336,0.22509,0.24745666666666666,0.02236666666666667,0.4288333333333334,0.0,0.0,26.2,90.0,0.0,0.0,0.0,0.0,0.0,7186050.0,1.0,3.3333333333333335,9.0,130146.66666666667,181518.66666666666,51372.0,59.0,0.6666666666666666,0,3,37,1,88.9,0.32194,0.38904,0.0671,0.4746,0,0,18.4,90,0,0,0,0,0,7342630,1.0,8.0,8,93607,103565,9958,59,1
1555,Aymeric Laporte,DEF,Man City,6,19,0,2022-23,0.4,0.0,0.0,5.666666666666667,0.0,9.433333333333334,0.039823333333333336,0.06465666666666667,0.024833333333333332,0.42873333333333336,0.6666666666666666,0.0,10.600000000000001,30.0,0.0,0.0,0.0,0.0,0.0,52666.666666666664,0.3333333333333333,8.0,0.3333333333333333,3584.3333333333335,10513.666666666666,6929.333333333333,58.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,58230,0.0,0.0,0,-30,3956,3986,58,0
1556,Joelinton Cássio Apolinário de Lira,MID,Newcastle,1,19,2,2022-23,5.5,0.3333333333333333,0.6666666666666666,20.0,1.0,17.066666666666666,0.1859333333333333,0.312,0.12606666666666666,0.4288333333333334,0.0,0.3333333333333333,26.799999999999997,90.0,0.0,0.0,0.0,0.0,0.0,61966.333333333336,1.0,29.666666666666668,6.333333333333333,6764.0,10153.0,3389.0,59.0,0.0,0,0,11,1,23.8,0.35738,0.51348,0.1561,0.4746,0,0,16.2,90,0,0,0,0,0,76746,1.0,37.0,3,19375,21755,2380,59,0
